,State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc,Rank,Population,latitude,longitude,distance_100000,distance_300000,distance_500000,distance_1000000,Angle,Angle_Rad,Angle_Deg
127.0,AR,Randolph County,0.484,4508,1425,445,6378,70.7,22.3,7.0,1924.0,17930.0,36.34941614,-90.97098186,166.3094209,166.3094209,166.3094209,262.4726637,61.0530241136,-1.06557628908,-61.0530241136
129.0,AR,Saint Francis County,-0.113,3195,4031,204,7430,43.0,54.3,2.7,539.0,111845.0,34.5887268,-92.6176214,0.0,34.74423888,261.1529575,426.9162927,-96.4882815162,1.68403820205,96.4882815162
130.0,AR,Saline County,0.43,35852,13247,3479,52578,68.2,25.2,6.8,2357.0,11010.0,34.95137967,-94.13745767,27.32810517,171.2426388,209.6615976,336.8605309,-64.5324398575,-1.12630354986,-64.5324398575
131.0,AR,Scott County,0.616,2378,507,153,3038,78.3,16.7,5.1,2599.0,8007.0,35.89225225,-92.643414,83.06709559,132.3474489,266.1875778,373.7223198,51.9753819454,0.907141544928,51.9753819454
132.0,AR,Searcy County,0.632,2955,601,172,3728,79.3,16.1,4.6,484.0,127304.0,35.16042463,-94.29591788,0.0,184.1267248,184.1267248,344.070046,50.8021664689,0.886665072029,50.8021664689
133.0,AR,Sebastian County,0.376,28769,12184,3166,44119,65.2,27.6,7.2,1966.0,17177.0,33.9851618,-94.2420232,130.4689347,153.0635797,153.0635797,263.4820697,-67.9138675694,-1.18532059685,-67.9138675694
134.0,AR,Sevier County,0.483,3281,1075,214,4570,71.8,23.5,4.7,1975.0,17054.0,36.13966013,-91.51642488,128.6046212,150.1944699,185.9856603,300.3802148,61.1184792511,-1.06671869674,-61.1184792511
128.0,AR,Sharp County,0.543,5405,1472,369,7246,74.6,20.3,5.1,1500.0,27858.0,35.0187631,-90.8162842,73.69252881,89.79130287,89.79130287,404.7645628,-57.1119036897,-0.996790761467,-57.1119036897
135.0,AR,Stone County,0.519,4081,1189,298,5568,73.3,21.4,5.3,2263.0,12663.0,35.8698925,-92.0830505,78.76953058,127.065812,217.4403066,349.3683344,58.7348026485,-1.02511569173,-58.7348026485
136.0,AR,Union County,0.276,10201,5667,565,16433,62.1,34.5,3.4,1157.0,40867.0,33.22157638,-92.58869225,86.47720908,170.3828787,292.743864,385.5971498,73.9783835081,1.29116636752,73.9783835081
137.0,AR,Van Buren County,0.539,5382,1547,187,7116,75.6,21.7,2.6,1978.0,17030.0,35.5540928,-92.3963824,40.96256143,91.29648155,235.7030831,393.7150105,-57.3844095705,1.00154688632,57.3844095705
138.0,AR,Washington County,0.102,40418,32296,6829,79543,50.8,40.6,8.6,297.0,211411.0,35.98870606,-94.25659975,0.0,153.8832843,153.8832843,420.1186205,-84.1456489594,-1.46861862557,-84.1456489594
139.0,AR,White County,0.568,21038,5157,1750,27945,75.3,18.5,6.2,700.0,78493.0,35.24824376,-91.74251953,53.80674932,75.24737149,172.8323865,400.0337008,-55.3891229016,-0.966722564424,-55.3891229016
140.0,AR,Woodruff County,0.089,1344,1117,105,2566,52.4,43.5,4.1,2674.0,7100.0,35.1819816,-91.2682666,96.62432855,105.0655184,129.4589706,394.6310337,84.8939195558,-1.48167841117,-84.8939195558
141.0,AR,Yell County,0.487,4600,1472,351,6423,71.6,22.9,5.3,1733.0,21932.0,35.077577,-93.291211,82.08208158,99.5793026,267.6892976,404.0413174,-60.8564097329,1.06214472078,60.8564097329
142.0,AZ,Apache County,-0.369,5315,12196,1148,18659,28.5,65.4,6.1,743.0,73195.0,35.071127,-109.4070921,84.59922475,267.3715495,267.3715495,293.4513917,-111.653957911,-1.94872918843,-111.653957911
143.0,AZ,Cochise County,0.226,25036,15291,2820,43147,58.0,35.4,6.5,473.0,132088.0,31.73853145,-109.9551656,0.0,109.409145,109.409145,258.1302964,76.938311281,1.34282685278,76.938311281
144.0,AZ,Coconino County,-0.194,16573,25308,3048,44929,36.9,56.3,6.8,457.0,136011.0,35.925651,-111.6826806,0.0,280.5566226,280.5566226,280.5566226,101.186312302,-1.76603430761,-101.186312302
145.0,AZ,Gila County,0.324,13672,6746,980,21398,63.9,31.5,4.6,936.0,53144.0,33.5897562,-110.9124606,85.16060301,85.16060301,92.14869943,92.14869943,71.0949986971,1.24084180897,71.0949986971
146.0,AZ,Graham County,0.396,8025,3301,613,11939,67.2,27.6,5.2,1236.0,37416.0,32.91265075,-109.7953495,131.0676975,143.8552012,143.8552012,201.7458932,66.6716438956,-1.1636397037,-66.6716438956
147.0,AZ,Greenlee County,0.246,1892,1092,259,3243,58.3,33.7,8.0,2534.0,8802.0,33.007195,-109.2674218,154.8589511,190.8917132,190.8917132,247.3331298,-75.7590616871,-1.32224506466,-75.7590616871
148.0,AZ,La Paz County,0.419,3381,1318,232,4931,68.6,26.7,4.7,1826.0,20281.0,33.83333,-114.0643338,131.9072734,208.4152653,208.4152653,208.4152653,-65.2285306017,-1.13845262524,-65.2285306017
149.0,AZ,Maricopa County,0.034,590465,549040,62429,1201934,49.1,45.7,5.2,4.0,3942169.0,33.40179375,-111.8783783,0.0,0.0,0.0,0.0,88.0515679756,1.53678977272,88.0515679756
150.0,AZ,Mohave County,0.515,54656,16485,3048,74189,73.7,22.2,4.1,309.0,203334.0,35.33255724,-114.1223505,0.0,217.0092393,217.0092393,217.0092393,-59.0025450137,1.02978867755,59.0025450137
151.0,AZ,Navajo County,0.079,18165,15362,1882,35409,51.3,43.4,5.3,555.0,107094.0,34.687809,-110.2070674,0.0,210.1458629,210.1458629,210.1458629,85.4689119708,1.49171392199,85.4689119708
152.0,AZ,Pima County,-0.134,147019,195649,18094,360762,40.8,54.2,5.0,42.0,992394.0,32.13058378,-111.0169477,0.0,0.0,0.0,162.4468477,-97.7007987199,-1.70520061949,-97.7007987199
153.0,AZ,Pinal County,0.193,49869,33142,3874,86885,57.4,38.1,4.4,173.0,387365.0,32.92378072,-111.3673493,0.0,0.0,71.29477925,71.29477925,78.8720872156,1.37657760983,78.8720872156
154.0,AZ,Santa Cruz County,-0.471,3650,10684,592,14926,24.5,71.6,3.9,1022.0,47303.0,31.58256075,-110.8790085,62.15356468,62.15356468,62.15356468,222.5337432,118.099228295,-2.06122037782,-118.099228295
155.0,AZ,Yavapai County,0.314,58862,29705,4213,92780,63.4,32.0,4.5,296.0,212637.0,34.61734218,-112.2862716,0.0,139.997058,139.997058,139.997058,-71.6995447333,1.25139312778,71.6995447333
156.0,AZ,Yuma County,0.055,20586,18336,1837,40759,50.5,45.0,4.5,316.0,200022.0,32.65789488,-114.2800719,0.0,234.8340383,234.8340383,234.8340383,86.847141196,1.51576855981,86.847141196
157.0,CA,Alameda County,-0.634,59384,300185,20448,380017,15.6,79.0,5.4,21.0,1554720.0,37.70346269,-122.0788253,0.0,0.0,0.0,0.0,129.345855735,2.25751105639,129.345855735
158.0,CA,Alpine County,-0.186,211,318,46,575,36.7,55.3,8.0,3104.0,1129.0,38.673376,-120.058845,53.03859542,76.77013984,116.1069992,116.1069992,100.719440154,-1.75788585145,-100.719440154
159.0,CA,Amador County,0.264,6069,3420,560,10049,60.4,34.0,5.6,1244.0,37035.0,38.45098808,-120.7240863,36.70082382,56.60258072,56.60258072,56.60258072,-74.6924588915,-1.30362933407,-74.6924588915
160.0,CA,Butte County,0.051,35354,31638,5307,72299,48.9,43.8,7.3,285.0,221539.0,39.61583418,-121.5621635,0.0,91.0279345,126.0581463,126.0581463,-87.0766470362,1.51977419238,87.0766470362
161.0,CA,Calaveras County,0.227,11064,6740,1225,19029,58.1,35.4,6.4,1074.0,44742.0,38.20969157,-120.5618666,61.96028058,61.96028058,61.96028058,77.26069472,-76.8794867167,-1.34180017045,-76.8794867167
162.0,CA,Colusa County,0.15,3425,2484,351,6260,54.7,39.7,5.6,1761.0,21411.0,39.19264638,-122.1746394,57.28150406,103.6680737,104.650249,104.650249,-81.3730734413,1.42022805402,81.3730734413
163.0,CA,Contra Costa County,-0.429,87211,231968,18118,337297,25.9,68.8,5.3,38.0,1079597.0,37.93047938,-122.0324622,0.0,0.0,0.0,0.0,115.404114359,2.01418176591,115.404114359
164.0,CA,Del Norte County,0.173,4370,2997,582,7949,55.0,37.7,7.3,1479.0,28290.0,41.8170204,-124.0454134,125.7391218,252.6407274,423.3483989,433.9823401,-80.0377085705,-1.39692154031,-80.0377085705
165.0,CA,El Dorado County,0.133,37286,28026,4540,69852,53.4,40.1,6.5,351.0,180561.0,38.77702822,-120.6542365,0.0,32.41358647,70.04503174,70.04503174,82.3570145597,-1.43740106618,-82.3570145597
166.0,CA,Fresno County,-0.018,79858,82863,7933,170654,46.8,48.6,4.6,49.0,947895.0,36.70545138,-119.73669,0.0,0.0,0.0,185.4365672,91.0313797309,1.58879729894,91.0313797309
167.0,CA,Glenn County,0.301,3405,1766,269,5440,62.6,32.5,4.9,1495.0,27992.0,39.59722329,-122.1966626,54.53107941,134.7669323,142.1821706,142.1821706,72.4823246648,-1.2650552149,-72.4823246648
168.0,CA,Humboldt County,-0.259,10883,19596,3157,33636,32.4,58.3,9.5,465.0,134827.0,40.60173618,-123.9447292,0.0,252.9157951,322.3215368,322.3215368,105.010733963,1.83278305759,105.010733963
169.0,CA,Imperial County,-0.418,5607,14331,920,20858,26.9,68.7,4.4,356.0,176948.0,33.00531207,-115.3972269,0.0,126.8121852,126.8121852,126.8121852,-114.708383377,-2.00203896957,-114.708383377
170.0,CA,Inyo County,0.137,4128,3067,566,7761,53.2,39.5,7.3,1896.0,18495.0,36.57097333,-117.701317,131.3479803,131.3479803,142.4936691,269.8036062,82.1257138578,-1.43336410737,-82.1257138578
171.0,CA,Kern County,0.178,95064,64980,8690,168734,56.3,38.5,5.2,61.0,856158.0,35.42105422,-118.4048908,0.0,0.0,0.0,170.2588713,79.7467129176,1.39184270805,79.7467129176
172.0,CA,Kings County,0.174,13158,9077,1262,23497,56.0,38.6,5.3,417.0,151364.0,36.15295043,-119.8385534,0.0,61.98606725,61.98606725,204.802122,79.9795304514,1.39590614058,79.9795304514
173.0,CA,Lake County,-0.037,5752,6240,1053,13045,44.1,47.8,8.1,820.0,63983.0,39.03912743,-122.7740609,65.00658137,65.00658137,136.337413,136.337413,92.1204278407,-1.60780477417,-92.1204278407
174.0,CA,Lassen County,0.496,6533,2026,530,9089,71.9,22.3,5.8,1335.0,33658.0,40.52599043,-120.562801,131.55919,155.3873735,225.6919896,225.6919896,-60.2642868924,-1.05181022764,-60.2642868924
175.0,CA,Los Angeles County,-0.481,525308,1601382,113633,2240323,23.4,71.5,5.1,1.0,9962789.0,33.90057097,-118.1520172,0.0,0.0,0.0,0.0,-118.750733975,-2.07259129703,-118.750733975
176.0,CA,Madera County,0.173,19221,13283,1759,34263,56.1,38.8,5.2,413.0,152218.0,37.2049301,-119.7664256,0.0,55.49378221,55.49378221,173.9159198,-80.0377085705,1.39692154031,80.0377085705
177.0,CA,Marin County,-0.628,14214,69518,4383,88115,16.1,78.9,5.0,258.0,256069.0,38.01100712,-122.6625898,0.0,25.75163784,25.75163784,56.08435251,-128.90271982,-2.24977687564,-128.90271982
178.0,CA,Mariposa County,0.238,4317,2568,460,7345,58.8,35.0,6.2,1925.0,17905.0,37.57163363,-119.9617976,44.22346081,84.85388504,84.85388504,160.3003247,-76.2314712479,1.33049016691,76.2314712479
179.0,CA,Mendocino County,-0.292,3571,6905,959,11435,31.2,60.4,8.4,651.0,87428.0,39.32674289,-123.4890966,107.4793558,107.4793558,183.5745369,200.2742859,-106.977731108,1.86711363415,106.977731108
180.0,CA,Merced County,-0.079,18486,21856,2181,42523,43.5,51.4,5.2,254.0,262305.0,37.28680056,-120.6422684,0.0,41.89595142,41.89595142,96.59555375,-94.5310880292,1.6498787316,94.5310880292
181.0,CA,Modoc County,0.48,2413,798,148,3359,71.8,23.8,4.4,2490.0,9327.0,41.42193525,-120.639806,144.6115343,247.840304,293.2856284,293.2856284,61.3145979859,-1.07014161439,-61.3145979859
182.0,CA,Mono County,-0.114,1989,2551,406,4946,40.2,51.6,8.2,2145.0,14348.0,38.02781643,-119.1236427,107.5260305,150.9724532,156.4857697,176.4380298,96.5459499519,1.68504470613,96.5459499519
183.0,CA,Monterey County,-0.393,19580,47387,3894,70861,27.6,66.9,5.6,161.0,426762.0,36.41434652,-121.4708963,0.0,0.0,90.08438967,90.08438967,-113.141297429,-1.97468816012,-113.141297429
184.0,CA,Napa County,-0.353,9335,20454,1745,31534,29.6,64.9,5.6,450.0,139045.0,38.51790422,-122.4151359,0.0,44.73318857,73.31052868,73.31052868,110.670918691,1.93157191737,110.670918691
185.0,CA,Nevada County,-0.045,14686,16199,2373,33258,44.2,48.7,7.1,597.0,98292.0,39.28586464,-120.7488268,27.29625362,27.29625362,103.5082435,103.5082435,92.5791810516,-1.61581152815,-92.5791810516
186.0,CA,Orange County,-0.05,361121,401577,43293,805991,44.8,49.8,5.4,6.0,3090132.0,33.61004983,-117.7197254,0.0,0.0,0.0,0.0,92.8659839826,1.6208171836,92.8659839826
187.0,CA,Placer County,0.107,55212,43915,6030,105157,52.5,41.8,5.7,184.0,361682.0,39.04399446,-120.8055712,0.0,0.0,78.69194326,78.69194326,83.857592609,-1.46359109382,-83.857592609
188.0,CA,Plumas County,0.21,5079,3224,527,8830,57.5,36.5,6.0,1861.0,19399.0,39.9564715,-120.8372124,72.7095237,101.3443555,169.1798011,169.1798011,-77.8776477552,1.35922136704,77.8776477552
189.0,CA,Riverside County,-0.02,219359,228731,21355,469445,46.7,48.7,4.5,11.0,2268783.0,33.7277179,-116.4534331,0.0,0.0,0.0,0.0,-91.1459919984,-1.59079766037,-91.1459919984
190.0,CA,Sacramento County,-0.225,114549,186425,18948,319922,35.8,58.3,5.9,25.0,1450121.0,38.49019209,-121.3707725,0.0,0.0,0.0,0.0,-103.002878163,-1.79773936297,-103.002878163
191.0,CA,San Benito County,-0.203,4358,6751,649,11758,37.1,57.4,5.6,894.0,56884.0,36.75204175,-121.3146318,39.99845214,39.99845214,61.71153963,61.71153963,-101.712445944,-1.77521707199,-101.712445944
192.0,CA,San Bernardino County,-0.078,199493,234881,22856,457230,43.6,51.4,4.9,12.0,2081313.0,34.45183904,-116.2422784,0.0,0.0,0.0,0.0,-94.4736148916,1.64887563612,94.4736148916
193.0,CA,San Diego County,-0.171,279459,403005,37949,720413,38.8,55.9,5.2,5.0,3177063.0,32.8514448,-117.1028545,0.0,0.0,0.0,0.0,99.8459662489,1.74264085588,99.8459662489
194.0,CA,San Francisco County,-0.754,27242,235633,13336,276211,9.9,85.3,4.8,67.0,825863.0,37.784827,-122.727802,0.0,0.0,0.0,57.90708079,138.938068532,-2.42492675224,-138.938068532
195.0,CA,San Joaquin County,-0.113,56194,71349,6533,134076,41.9,53.2,4.8,87.0,702612.0,37.96905856,-121.1991691,0.0,0.0,0.0,59.76572641,96.4882815162,-1.68403820205,-96.4882815162
196.0,CA,San Luis Obispo County,-0.083,39263,46965,5786,92014,42.7,51.0,6.3,241.0,274804.0,35.41417785,-120.6584821,0.0,98.81677236,165.6064931,220.1014644,-94.7610268597,-1.65389192127,-94.7610268597
197.0,CA,San Mateo County,-0.572,40809,163084,9822,213715,19.1,76.3,4.6,82.0,739311.0,37.49556763,-122.3499067,0.0,0.0,0.0,33.24858221,124.889809919,-2.17973838527,-124.889809919
198.0,CA,Santa Barbara County,-0.284,38973,72605,6827,118405,32.9,61.3,5.8,157.0,431249.0,34.66675429,-120.0693921,0.0,0.0,104.5624203,195.932759,106.499083055,-1.85875964967,-106.499083055
199.0,CA,Santa Clara County,-0.517,91990,312994,22510,427494,21.5,73.2,5.3,16.0,1837504.0,37.19986513,-121.7255103,0.0,0.0,0.0,0.0,-121.131231709,2.11413882032,121.131231709
200.0,CA,Santa Cruz County,-0.573,14523,60529,5221,80273,18.1,75.4,6.5,249.0,266776.0,37.05921015,-122.0193834,0.0,30.42355236,30.42355236,30.42355236,124.959690951,-2.18095803937,-124.959690951
201.0,CA,Shasta County,0.367,35256,15533,2938,53727,65.6,28.9,5.5,354.0,178586.0,40.72713338,-122.0951697,0.0,217.0024622,256.0311416,256.0311416,-68.4692819397,1.19501440632,68.4692819397
202.0,CA,Sierra County,0.25,1044,596,151,1791,58.3,33.3,8.4,2970.0,3086.0,39.56006629,-120.6099824,59.72713911,59.72713911,135.8196782,135.8196782,-75.5224878141,1.31811607165,75.5224878141
203.0,CA,Siskiyou County,0.214,8392,5252,995,14639,57.3,35.9,6.7,1083.0,44154.0,41.61166455,-122.6457298,94.15612146,268.9307617,363.2552895,363.2552895,-77.6431338758,-1.3551283277,-77.6431338758
204.0,CA,Solano County,-0.296,45641,87419,8158,141218,32.3,61.9,5.8,162.0,420757.0,38.2442405,-121.9448974,0.0,0.0,35.66404312,35.66404312,107.217511432,1.87129859028,107.217511432
205.0,CA,Sonoma County,-0.479,37421,116027,10612,164060,22.8,70.7,6.5,137.0,491829.0,38.46535038,-122.9235009,0.0,0.0,77.46175266,98.06491539,118.620110788,2.07031149233,118.620110788
206.0,CA,Stanislaus County,0.013,52567,51171,5844,109582,48.0,46.7,5.3,125.0,521726.0,37.59126276,-120.9221389,0.0,0.0,0.0,83.3510758,-89.2551338849,1.5577959606,89.2551338849
207.0,CA,Sutter County,0.171,10947,7599,1071,19617,55.8,38.7,5.5,611.0,95022.0,38.9990665,-121.6645333,38.81712558,61.99501821,61.99501821,61.99501821,80.1540337511,1.39895179771,80.1540337511
208.0,CA,Tehama County,0.357,10528,4764,848,16140,65.2,29.5,5.2,825.0,63406.0,40.13041931,-122.0785394,66.27587755,162.8097615,192.0571653,192.0571653,-69.0839303517,-1.20574204486,-69.0839303517
209.0,CA,Trinity County,0.113,2409,1876,431,4716,51.1,39.8,9.2,2212.0,13526.0,40.6616611,-123.0758042,73.81285771,244.1990776,282.0944265,282.0944265,83.5117184838,1.45755445154,83.5117184838
210.0,CA,Tulare County,0.162,33372,23663,2782,59817,55.8,39.6,4.6,147.0,451977.0,36.23461603,-119.1052265,0.0,0.0,77.02450217,257.4260929,80.6769975234,1.40807923741,80.6769975234
211.0,CA,Tuolumne County,0.19,10614,7075,1004,18693,56.8,37.8,5.3,924.0,54008.0,37.97699013,-120.2119756,75.80470533,75.80470533,75.80470533,116.3535956,-79.0472158011,1.37963418026,79.0472158011
212.0,CA,Ventura County,-0.161,101351,143095,14992,259438,39.1,55.2,5.8,64.0,835981.0,34.27310517,-119.0352647,0.0,0.0,0.0,91.39074451,99.2649445513,-1.73250011423,-99.2649445513
213.0,CA,Yolo County,-0.421,13178,34460,2985,50623,26.0,68.1,5.9,307.0,204118.0,38.71487544,-121.9250746,0.0,52.27172601,54.3459243,54.3459243,-114.897737777,-2.0053438273,-114.897737777
214.0,CA,Yuba County,0.251,8869,5115,945,14929,59.4,34.3,6.4,745.0,72926.0,39.315632,-121.2884122,40.81471231,51.47856232,91.91315024,91.91315024,75.4633050848,-1.31708313817,-75.4633050848
215.0,CO,Adams County,-0.073,73807,86471,14847,175125,42.1,49.4,8.3,145.0,459598.0,39.8567119,-104.7596873,0.0,0.0,26.78485567,617.9923934,-94.1863156799,-1.64386131894,-94.1863156799
216.0,CO,Alamosa County,-0.02,3031,3168,698,6897,43.9,45.9,10.0,2034.0,16148.0,37.60338067,-105.812572,92.70299567,92.70299567,92.70299567,626.851058,91.1459919984,-1.59079766037,-91.1459919984
217.0,CO,Arapahoe County,-0.138,109638,148365,23655,281658,38.9,52.7,8.1,108.0,595546.0,39.654855,-104.588537,0.0,0.0,0.0,636.6401827,-97.9321313515,-1.70923813558,-97.9321313515
218.0,CO,Archuleta County,0.24,4234,2489,567,7290,58.1,34.1,7.6,2295.0,12070.0,37.173082,-107.145211,100.0966698,140.3314731,140.3314731,564.694643,76.1134596374,-1.32843047576,-76.1134596374
219.0,CO,Baca County,0.682,1716,278,113,2107,81.4,13.2,5.0,2926.0,3751.0,37.34294033,-102.5426158,125.8820937,125.8820937,125.8820937,692.7653865,-46.9998715237,0.820302506103,46.9998715237
220.0,CO,Bent County,0.309,1166,581,145,1892,61.6,30.7,7.8,2782.0,5773.0,37.9806615,-103.015716,51.55445255,51.55445255,51.55445255,772.3019995,-72.0010238121,1.25665493033,72.0010238121
221.0,CO,Boulder County,-0.487,38766,124715,13254,176735,21.9,70.6,7.3,213.0,305318.0,40.07931757,-105.3160127,0.0,0.0,78.07149593,567.1806753,-119.143590267,-2.07944793281,-119.143590267
222.0,CO,Broomfield County,-0.141,14272,19530,3540,37342,38.2,52.3,9.2,879.0,58298.0,38.71840717,-106.1915062,76.03715045,76.03715045,76.03715045,536.9981241,-98.1057160587,1.71226776025,98.1057160587
223.0,CO,Chaffee County,0.046,5283,4773,943,10999,48.0,43.4,8.3,1913.0,18150.0,38.82650725,-102.6535915,48.71932275,48.71932275,48.71932275,821.3439325,-87.3634637659,1.52478008866,87.3634637659
224.0,CO,Cheyenne County,0.723,905,127,44,1076,84.1,11.8,4.2,3068.0,1874.0,39.7293976,-105.6707984,49.29455706,49.29455706,93.1998157,544.1211151,43.6972752996,0.762661328129,43.6972752996
225.0,CO,Clear Creek County,-0.028,2426,2585,521,5532,43.9,46.7,9.4,2519.0,9026.0,37.20282129,-106.01636,140.6753335,140.6753335,140.6753335,638.3825675,-91.6044915265,1.59879998675,91.6044915265
226.0,CO,Conejos County,0.033,1885,1753,332,3970,47.5,44.2,8.3,2588.0,8275.0,37.25221743,-105.4708121,100.3196477,100.3196477,125.4711366,673.9110141,88.1088959347,-1.53779033436,-88.1088959347
227.0,CO,Costilla County,-0.29,581,1109,130,1820,31.9,60.9,7.2,2937.0,3594.0,38.29750675,-103.78426,69.78884033,77.61745437,77.61745437,748.1969498,106.857956022,-1.86502316454,-106.857956022
228.0,CO,Crowley County,0.485,1069,336,106,1511,70.7,22.2,7.1,2814.0,5365.0,38.108415,-105.2848065,32.99557937,32.99557937,32.99557937,637.9867437,-60.9875275911,1.06443315912,60.9875275911
229.0,CO,Custer County,0.412,2059,797,208,3064,67.2,26.0,6.7,2888.0,4249.0,38.8365959,-107.8409976,63.36300369,141.2165233,141.2165233,403.5860371,-65.6694662589,-1.14614840425,-65.6694662589
230.0,CO,Delta County,0.452,11584,4048,1029,16661,69.5,24.3,6.0,1421.0,30432.0,39.726303,-104.856808,16.6988873,16.6988873,24.3406964,612.5023787,63.1279255437,-1.10179015069,-63.1279255437
231.0,CO,Denver County,-0.565,42536,170497,13478,226511,18.8,75.3,5.8,98.0,634265.0,37.70675433,-108.582805,0.0,0.0,0.0,433.8207232,124.402291309,2.17122958038,124.402291309
232.0,CO,Dolores County,0.576,936,227,67,1230,76.1,18.5,5.7,3054.0,1994.0,39.36721014,-104.9100649,42.24321292,42.24321292,42.24321292,617.167227,-54.8303070761,0.956969388358,54.8303070761
233.0,CO,Douglas County,0.181,100178,67045,15695,182918,54.8,36.7,8.5,221.0,298215.0,39.65588933,-106.6570619,0.0,123.9949822,176.7945951,463.7372559,79.5719876127,1.3887931762,79.5719876127
234.0,CO,Eagle County,-0.199,8153,12652,1806,22611,36.1,56.0,7.7,957.0,51874.0,38.91987077,-104.6379715,81.7100435,81.7100435,81.7100435,654.1784549,101.478487853,-1.77113373297,-101.478487853
236.0,CO,El Paso County,0.225,176506,105807,30960,313273,56.3,33.8,9.6,97.0,644964.0,38.38222911,-105.4315142,0.0,0.0,0.0,612.8344922,-76.9971218371,-1.34385329062,-76.9971218371
235.0,CO,Elbert County,0.54,11536,3056,1097,15689,73.5,19.5,6.9,1669.0,23383.0,39.27791283,-104.2462262,51.17751096,51.17751096,51.17751096,675.0237669,57.3163611537,-1.00035921739,-57.3163611537
